0.92693000000000003,-0.81030999999999997
-0.60111999999999999,-1.6748000000000001
-0.80544000000000004,0.43301000000000001
-4.7934000000000001,12.226000000000001
-2.4068000000000001,3.1915
-1.4117,4.3185000000000002
3.8119000000000001,-0.30101
-0.17455000000000001,-1.2031000000000001
-2.7551999999999999,5.2409999999999997
-2.6581999999999999,4.5052000000000003
-3.0165999999999999,6.9535999999999998
1.4400999999999999,-3.1196999999999999
-1.0636000000000001,2.3294000000000001
4.0538999999999996,0.56906000000000001
-4.4542000000000002,11.622
-2.5581999999999998,3.2132000000000001
-1.7313000000000001,4.0776000000000003
2.4942000000000002,-0.49973000000000001
4.8403999999999998,1.3299000000000001
0.60412999999999994,0.79534000000000005
0.15397,0.36617
4.8464,0.46972000000000003
3.7063999999999999,-0.85685999999999996
2.2664,-0.44902999999999998
-2.7784,5.1223000000000001
-4.1509999999999998,9.9375999999999998
-3.7185999999999999,8.9517000000000007
2.9763000000000002,-1.333
-1.5286999999999999,4.0979999999999999
-4.1329000000000002,10.106999999999999
